pointid,ph_cacl2,ph_h20,ec,oc,caco3,p,n,k
52403294,4,4,0,0,3,0,0,1
52423208,3,3,4,0,2,1,0,0
52443166,2,2,0,0,3,4,0,1
52443184,2,0,0,0,3,0,0,1
52443288,4,0,0,0,3,4,0,1
52483152,3,3,4,2,4,1,1,1
52483156,2,2,2,0,3,0,0,1
52483182,3,3,2,0,0,1,0,0
52483188,2,2,2,0,3,1,0,1
52483218,3,3,2,0,3,1,0,1
52483228,3,3,0,0,3,0,0,1
52503160,3,3,4,0,0,0,2,2
52503208,4,4,2,0,3,0,0,0
52503226,2,0,4,1,3,1,1,1
52523166,3,3,2,0,0,1,0,1
52523170,1,1,2,0,3,1,0,1
52523220,2,2,0,0,3,4,0,1
52543176,4,4,2,0,3,4,0,1
52583140,3,3,2,0,0,1,0,1
52623148,3,3,2,0,0,1,0,0
52643142,2,2,0,0,3,1,0,1
52663138,1,1,0,0,3,4,0,0
52663164,2,2,0,0,3,4,0,0
52683160,1,1,0,0,3,0,0,1
52743154,3,3,2,0,3,1,0,1
52783208,2,0,2,0,3,4,0,0
52803148,4,0,0,0,3,4,0,1
52803194,1,1,4,0,3,1,2,1
52823124,3,3,2,0,1,1,2,0
52823142,1,1,2,0,3,4,0,0
52823160,3,3,2,0,3,1,0,1
52883152,3,3,2,0,0,4,0,0
52963136,1,1,2,0,3,1,0,1
53023146,2,2,2,0,3,0,0,3
53063148,3,3,2,0,3,4,0,1
51223074,2,2,2,0,3,1,0,0
51303064,2,0,0,0,3,4,0,1
51323096,4,0,4,0,3,4,0,1
51363072,2,2,2,0,3,1,0,1
51403012,1,1,0,0,3,1,0,1
51423100,4,4,2,0,3,4,0,1
51443008,2,0,0,0,3,1,2,0
51443058,1,2,2,0,3,1,0,1
51543126,4,0,4,0,3,4,2,1
51563088,4,0,0,0,3,4,0,1
51582994,4,0,0,0,3,1,2,1
51583080,4,0,2,0,3,4,2,1
51603142,0,4,0,0,3,1,0,1
51623098,4,4,2,4,3,1,2,1
51623116,0,4,0,0,3,0,0,1
51643018,4,0,0,0,3,1,0,1
51643090,4,0,2,0,3,1,0,1
51643122,0,4,0,0,3,1,0,1
51663016,1,1,2,0,3,1,0,0
51663088,4,4,2,0,3,1,0,1
51703136,0,4,0,0,3,1,0,1
51722996,2,2,4,0,3,1,2,1
51723014,1,1,2,0,3,1,2,1
51723050,3,3,2,0,3,1,0,1
51723086,2,2,0,0,3,1,0,1
51723090,2,0,0,0,3,1,0,1
51763020,2,0,0,0,3,1,2,1
51782992,2,0,0,0,3,1,0,1
51783010,2,0,2,0,3,1,0,1
51803004,4,0,2,0,3,1,2,1
51803044,4,0,2,0,3,4,0,1
51823018,2,2,2,0,3,4,0,0
51843016,1,2,2,0,3,1,0,0
51843064,4,0,2,0,3,4,0,0
51843082,4,4,0,0,3,4,0,1
51863014,2,0,2,0,3,1,2,1
51863024,4,0,0,0,3,1,0,1
51863086,4,0,0,0,3,2,0,1
51903004,1,1,0,0,3,1,0,1
51943026,2,0,0,0,3,1,0,1
51943092,4,0,0,0,3,1,0,1
51963070,2,2,0,0,3,0,0,1
51983080,2,2,2,0,3,0,0,1
52003090,2,0,0,0,3,0,0,1
52022992,2,0,2,0,3,1,0,1
52023010,1,1,2,0,3,1,0,1
52042996,4,0,0,0,3,1,0,1
52043072,3,3,4,4,0,4,2,1
52083090,3,3,2,0,3,0,2,0
52123026,4,4,0,0,3,1,0,1
52222988,2,2,0,0,3,1,0,1
52223054,3,1,2,0,3,1,0,1
52223072,1,2,0,0,3,1,0,1
52303048,2,0,0,0,3,1,0,0
52303080,4,4,0,0,3,1,0,1
52363000,4,0,0,0,3,1,0,1
52423046,3,3,4,0,0,0,2,3
52483080,2,0,4,4,3,2,2,1
51023430,4,0,0,0,3,0,0,1
51143438,4,0,0,0,3,4,0,1
51163424,3,1,2,0,3,1,0,1
51183400,4,0,0,0,3,0,0,1
51183410,3,1,2,4,3,4,2,1
51223416,2,2,0,0,3,1,0,1
51243394,4,0,2,0,3,4,0,1
51243420,4,0,0,0,3,0,0,1
51263404,2,2,2,0,3,0,0,0
51263436,4,0,0,0,3,0,0,1
51283428,4,0,0,0,3,4,0,1
51283450,4,0,0,0,3,0,0,1
51303442,2,2,0,0,3,4,0,1
51363378,4,0,0,0,3,2,0,1
51363400,4,0,2,0,3,4,0,1
51363414,2,0,0,0,3,2,0,1
51363436,1,1,2,0,3,1,0,1
51383448,4,0,0,0,3,2,0,1
51403390,2,0,0,0,3,1,0,1
51403440,1,1,2,4,3,1,4,1
51423424,1,2,2,0,3,1,0,1
51423430,1,1,2,0,3,1,2,1
51423466,2,0,3,3,3,4,3,1
51463464,4,0,0,0,3,0,0,1
51483406,2,0,4,3,3,0,3,1
51503414,2,0,3,3,3,1,3,1
51503456,2,2,0,0,3,1,0,1
51523388,2,0,2,0,3,4,0,1
51543382,4,0,2,0,3,2,0,1
51543468,2,2,0,0,3,2,0,1
51543472,4,0,0,0,3,0,0,1
51543540,1,1,0,0,3,1,0,1
51583390,2,0,0,0,3,0,0,1
51603438,1,1,0,0,3,4,0,1
51623350,4,4,2,0,3,0,0,1
51623490,2,2,4,1,3,0,3,1
51643410,2,2,0,0,3,0,0,1
51643432,4,0,0,0,3,0,0,1
51643482,1,1,2,4,3,1,2,1
51643504,1,1,2,0,3,1,0,1
51663358,4,0,0,0,3,0,0,1
51663484,3,1,2,0,3,4,0,1
51683378,1,1,2,0,3,0,0,1
51683414,3,3,4,0,3,4,2,0
51683492,2,2,2,0,3,4,0,1
51723428,4,0,0,0,3,1,0,1
51723432,4,0,0,0,3,4,0,1
51723436,1,2,2,0,3,4,2,1
51763332,3,3,2,0,3,0,0,0
51763344,2,1,2,0,3,0,0,1
51763372,2,2,0,0,3,4,0,1
51783438,4,0,0,0,3,0,0,1
51803454,4,0,0,0,3,4,0,1
51803458,2,0,4,2,3,4,1,1
51843370,2,2,0,0,3,4,0,1
51863338,4,0,0,0,3,0,0,1
51863446,4,0,0,0,3,1,0,1
51863482,1,2,3,1,3,1,3,1
51883424,2,0,0,0,3,1,0,1
51903342,4,0,0,0,3,2,0,1
51903360,4,0,0,0,3,0,0,1
51923376,2,2,0,0,3,1,0,1
51943354,1,1,2,0,3,0,0,1
51943440,1,2,4,2,3,1,1,1
51943470,2,2,0,0,3,4,0,1
51963348,4,0,0,0,3,0,0,1
51963358,1,2,0,0,3,1,0,1
52003356,2,2,0,0,3,0,0,1
52003468,1,1,2,0,3,4,0,3
52023424,2,0,2,0,3,0,2,1
52023448,2,2,2,0,3,1,0,1
52023460,2,0,4,2,3,4,4,0
52043360,2,0,0,0,3,4,0,1
52043384,4,0,2,0,3,1,0,1
52043446,0,4,0,0,3,1,2,1
52063448,2,2,0,0,3,4,0,1
52083346,2,0,0,0,3,1,0,1
52083382,3,3,0,0,3,4,0,1
52083414,4,0,0,0,3,0,0,1
52123368,2,0,0,0,3,4,0,1
52123372,1,1,0,0,3,4,0,1
52143474,2,0,2,0,3,1,0,1
52163364,4,0,0,0,3,0,0,1
52163368,2,2,0,0,3,0,0,1
52163386,4,0,0,0,3,1,0,1
52163390,0,4,0,0,3,4,0,1
52163440,2,2,0,0,3,1,0,1
52263400,2,2,2,4,3,0,2,1
52263418,4,0,0,0,3,0,0,1
52263450,2,2,2,0,3,4,0,1
52323438,2,2,0,0,3,4,0,1
50383320,1,1,2,0,3,0,0,1
50463320,4,2,2,0,0,4,0,1
50603288,1,1,0,0,3,0,0,1
50603324,2,0,0,0,0,4,0,1
50623316,4,4,0,0,0,4,0,1
50663322,4,0,0,0,0,0,0,1
50703316,4,4,0,0,3,4,0,1
50763322,2,2,0,0,0,1,0,1
50783266,4,4,0,0,0,4,0,1
50783306,3,3,2,0,0,4,0,1
50823266,4,4,0,0,3,4,0,1
50823320,4,0,0,0,0,4,0,1
50923288,4,0,0,0,0,4,0,1
50943268,2,2,0,0,0,4,0,0
50963288,0,4,0,0,3,4,0,1
50983298,0,4,0,0,3,1,0,1
50983316,4,4,4,1,0,4,1,1
51063268,4,0,0,0,0,1,0,1
51063322,2,2,2,0,0,0,0,1
51103302,0,4,0,0,3,4,0,1
51123280,2,0,0,0,3,4,0,1
51123322,4,0,0,0,3,4,0,1
51163280,0,4,0,0,3,1,0,1
51223278,4,0,0,0,3,4,0,1
51223290,4,4,0,0,3,4,0,1
51263274,2,2,0,0,3,1,0,1
51263278,3,3,4,2,2,3,4,1
51283288,2,0,0,0,3,4,0,1
49583316,0,4,0,0,0,4,0,1
49603350,2,2,2,0,0,1,0,1
49623334,4,4,2,0,0,4,0,1
49663320,4,4,0,0,0,2,0,1
49663338,2,2,2,0,0,4,0,1
49763304,4,0,0,0,0,4,0,1
49803376,1,1,2,0,3,0,0,1
49863322,1,1,0,0,3,0,0,1
49883342,4,4,0,0,0,2,0,1
49903298,1,1,2,0,0,4,0,1
49923310,1,1,0,0,3,4,0,1
49923342,1,1,0,0,0,1,0,1
49963290,2,0,2,0,0,1,0,1
49983340,1,1,2,0,3,1,2,1
50003292,2,0,0,0,0,1,0,1
50003296,4,4,0,0,3,0,0,1
50023320,2,2,2,0,0,0,0,0
50043370,3,1,4,4,3,4,4,1
50063302,2,0,0,0,3,4,0,1
50063312,2,0,0,0,0,4,0,1
50063330,3,3,4,4,0,4,2,1
50083316,3,1,2,0,3,4,0,1
50103360,0,4,0,0,3,4,0,1
50143296,2,0,4,2,0,1,4,1
50143314,4,0,0,0,0,4,0,1
50143326,4,0,0,0,0,0,0,1
50163358,4,4,0,0,3,4,0,1
50163370,2,2,4,4,0,4,4,1
50183292,4,4,0,0,0,2,0,1
50183332,1,1,2,0,0,4,0,1
50203276,2,0,2,0,0,1,0,1
50203342,4,4,0,0,0,0,0,1
50243320,4,0,0,0,0,4,0,1
50303340,4,4,0,0,3,0,0,1
50343376,2,0,4,0,0,0,0,0
50403370,1,1,2,0,0,4,0,1
50403388,4,4,0,0,3,4,0,1
50423252,2,2,0,0,0,4,0,1
50423360,1,1,0,0,3,0,0,1
50423384,4,4,0,0,3,4,0,1
50443388,2,2,0,0,0,0,0,1
50483388,4,0,0,0,3,4,0,1
50483394,4,4,0,0,3,4,0,1
50503200,2,2,0,0,0,1,0,1
50503218,0,4,0,0,3,0,0,1
50503224,1,1,0,0,3,4,0,1
50503246,1,2,0,0,0,0,0,0
50523358,3,1,2,0,3,4,0,0
50523412,2,0,2,0,0,0,0,1
50543206,2,2,0,0,0,1,2,1
50543382,2,2,2,0,0,1,0,1
50563194,4,0,0,0,0,4,0,1
50563342,2,2,2,0,0,1,0,1
50563374,4,4,4,4,3,4,2,1
50583226,4,4,0,0,3,1,0,1
50583244,1,1,0,0,0,4,0,1
50603248,2,2,0,0,3,0,0,1
50603330,1,2,2,0,0,1,0,1
50623190,2,2,0,0,0,4,0,1
50643216,2,2,0,0,0,1,0,1
50643238,3,1,0,0,3,4,0,1
50703190,2,0,0,0,0,1,0,1
50723242,2,2,0,0,0,4,0,1
50723368,2,2,2,0,0,0,0,1
50723422,2,2,2,4,0,4,2,1
50743180,4,0,2,0,0,1,0,1
50763358,0,4,0,4,3,1,0,1
50783186,2,2,0,0,0,4,0,1
50783212,2,0,0,0,0,1,0,1
50783402,4,0,0,0,0,4,0,1
50803190,2,2,0,0,0,1,0,1
50823338,4,0,0,0,0,0,0,1
50843358,2,2,0,4,0,1,2,1
50863188,2,2,0,0,3,1,0,1
50863206,4,0,2,0,0,1,0,1
50863368,4,0,0,0,3,1,0,1
50863380,4,4,0,0,3,4,0,1
50883178,4,4,0,0,0,0,0,1
50883334,2,2,0,0,0,0,0,1
50883424,4,4,2,0,0,0,0,1
50903188,2,1,0,0,0,1,0,1
50903242,4,4,0,0,0,4,0,1
50923216,4,0,2,0,0,0,0,1
50923428,1,2,4,4,3,4,4,1
50963186,4,4,0,0,0,4,0,1
50963248,0,4,0,0,3,4,0,1
50963252,4,0,0,0,0,0,0,0
50963348,0,4,0,0,0,4,0,1
50963374,4,4,0,0,0,0,0,1
51003238,4,0,0,0,0,0,0,1
51003378,3,1,2,0,3,1,2,1
51003392,1,1,2,4,3,1,4,1
51003396,4,0,0,0,0,0,0,1
51023376,0,4,0,0,0,0,0,1
51063214,4,4,0,0,0,4,0,1
51083184,4,4,2,0,3,1,0,1
51083368,2,2,0,0,3,4,0,1
51103198,1,1,2,0,3,1,0,1
51103216,0,4,4,1,3,4,4,1
51123226,2,0,0,0,3,4,0,1
51143194,4,4,0,0,3,0,0,1
51143222,4,4,0,0,3,1,0,1
51143330,2,2,0,4,3,4,2,1
51163334,0,4,0,4,3,1,2,1
51183176,2,0,2,0,3,0,0,1
51183202,0,4,2,0,3,2,0,1
51183238,4,0,0,0,3,4,0,1
51183248,0,4,0,4,3,4,0,1
51183382,2,0,2,0,3,0,0,0
51203376,4,0,0,0,3,0,0,1
51223308,2,2,0,0,3,4,0,1
51223318,1,1,0,0,3,1,0,1
51223350,4,0,0,0,3,0,0,1
51223362,0,4,0,0,3,0,0,1
51243172,2,2,2,0,3,4,0,1
51243226,2,0,2,0,3,1,0,1
51243262,0,4,0,0,3,1,0,1
51263332,0,4,0,0,3,4,0,1
51283194,4,4,2,0,3,4,0,1
51283198,2,0,2,0,3,4,0,1
51303268,1,2,0,0,3,0,0,1
51323180,4,0,2,0,3,1,0,1
51323276,2,0,0,0,3,4,0,1
51323360,1,1,0,0,3,1,0,1
51363194,2,2,0,0,3,4,0,1
51363198,2,0,0,0,3,4,0,1
51363212,4,4,2,0,3,4,0,1
51363266,2,2,0,0,3,1,2,1
51363302,0,4,0,0,3,0,0,1
51363342,2,2,0,0,3,1,0,1
51363374,4,0,0,0,3,1,0,1
51383340,2,2,0,0,3,2,0,1
51403188,1,2,2,0,3,4,0,1
51403314,4,0,0,0,3,4,0,1
51423302,1,1,0,4,3,1,2,1
51423304,2,2,2,0,3,0,0,1
51443350,4,0,0,0,3,0,0,1
51483316,2,0,2,0,3,0,0,0
51503284,4,4,0,0,3,4,0,1
51503294,4,0,2,0,3,0,0,1
51503342,4,0,0,0,3,1,0,1
51563304,1,1,4,2,0,0,4,1
51563322,1,1,2,0,3,0,0,1
51583296,3,1,4,4,3,1,4,1
51623296,1,1,3,0,3,3,2,3
51643320,2,2,2,0,3,1,0,1
51643338,4,0,2,0,3,0,0,1
51663316,4,0,0,0,3,4,0,1
51723310,1,1,2,0,3,4,0,1
51723320,4,0,2,0,3,1,0,1
51783316,0,4,0,0,3,4,0,1
51903328,4,0,0,0,3,4,0,1
51983310,2,0,0,0,3,4,0,1
51983328,0,4,0,0,3,4,0,1
52003302,4,4,2,0,3,4,0,1
52003320,2,0,0,0,3,4,0,1
47541538,3,3,2,4,0,1,2,0
47625018,0,4,0,4,0,1,0,1
47765016,4,0,0,0,0,1,0,1
47824558,0,4,0,4,0,1,0,1
47884996,0,4,0,4,0,1,0,1
48204624,0,4,0,0,0,1,0,1
48304850,0,4,2,3,0,4,1,3
48362026,3,1,2,4,3,1,2,2
27682212,4,0,2,0,2,4,0,1
27702222,4,0,2,4,2,0,2,1
27722228,2,2,0,4,3,2,2,0
27722242,2,0,2,4,2,4,2,0
27742232,4,0,0,4,2,1,2,1
27762242,0,4,0,2,2,1,2,1
27782158,4,4,0,4,3,1,2,1
27782168,4,0,0,4,3,1,2,1
27782284,2,0,4,0,2,0,2,1
27802242,2,0,4,4,3,4,2,0
27882226,4,0,0,2,3,1,2,1
27922190,4,4,2,4,3,1,4,1
27922208,3,3,2,0,3,1,0,1
27922244,4,0,0,0,2,2,0,0
27942164,4,4,0,4,3,1,2,1
27962194,2,2,2,0,2,0,0,1
27982170,2,0,0,4,2,2,2,1
28022250,4,0,0,0,2,1,0,1
28042176,4,0,0,4,2,1,4,1
28062190,4,0,0,0,3,1,0,1
28102214,4,0,0,4,3,1,0,1
28102276,0,0,0,4,2,1,2,1
28142280,0,4,0,4,2,1,2,1
28162170,4,0,0,4,2,1,2,1
28202170,4,0,0,4,2,0,2,1
28202196,2,2,0,0,2,0,0,1
28242186,4,0,0,4,2,4,2,1
28242240,0,4,0,2,3,1,2,1
28262288,4,4,4,2,2,1,4,1
28282190,4,0,2,4,2,0,2,1
28302282,4,4,0,4,2,1,2,1
28322176,4,0,0,0,2,0,0,0
28342236,0,0,0,4,2,1,2,1
28362166,0,4,0,4,2,0,2,1
28362220,2,2,0,0,2,1,0,1
28422262,2,0,0,0,2,1,2,1
28442146,4,4,2,4,3,1,2,1
28442182,2,2,0,0,2,4,0,0
28462190,4,0,0,4,2,1,0,1
28482206,4,0,0,4,2,1,2,1
28502190,4,0,0,0,3,1,0,1
28522236,4,0,0,4,2,1,2,1
28542144,4,4,2,4,2,1,0,1
28542166,4,0,0,0,2,0,0,1
28542192,4,0,0,4,2,1,2,1
28542210,4,0,0,0,2,0,2,1
28542220,4,4,0,2,2,1,4,1
28542246,4,4,2,4,2,0,2,1
28562254,4,0,0,4,2,0,2,1
28582198,4,0,0,0,2,1,0,1
28602150,4,0,0,0,3,1,0,1
28602222,1,1,2,0,3,1,0,1
28602240,4,0,0,4,2,4,2,1
28602250,4,4,2,4,2,4,2,1
28602258,4,2,0,0,2,1,0,1
28622164,1,1,2,0,2,4,0,1
28622188,4,0,0,0,2,1,0,1
28622242,4,4,0,2,2,4,4,1
28642160,4,4,4,4,2,2,4,1
28642168,2,0,0,0,2,1,0,1
28642186,2,2,0,0,2,1,0,1
28642190,4,0,0,4,3,1,0,1
28642240,4,0,0,0,2,0,0,1
28642250,4,0,0,0,2,0,0,1
28662242,4,0,4,4,2,2,2,1
28722166,4,0,2,0,2,1,0,1
28722202,2,2,0,0,2,1,0,1
28722216,4,4,4,4,2,1,2,1
28742214,4,0,0,2,2,1,4,1
28762162,2,0,0,0,2,1,0,1
28762194,2,2,0,0,2,4,0,0
28762198,4,0,0,4,3,1,0,1
28782172,1,1,0,0,2,1,0,1
28782204,4,0,0,0,2,1,0,1
28822226,4,0,0,0,2,4,0,1
28842188,2,2,0,0,2,0,0,1
28842200,2,2,0,0,2,4,0,1
28862248,2,2,0,0,2,0,0,0
28902174,4,0,0,0,2,0,0,1
28902202,4,2,0,0,2,1,0,1
28922200,2,2,0,0,3,1,0,1
28962222,4,0,0,0,2,0,0,1
28962240,4,0,0,0,2,4,0,0
29042158,2,2,0,0,2,1,0,1
29082210,2,2,0,0,3,1,0,1
29082220,2,2,0,0,2,1,0,0
29082238,4,0,0,0,2,1,0,1
29102206,2,2,0,0,2,4,0,1
29182186,2,2,0,0,2,1,0,1
29202218,4,0,0,0,2,1,2,1
29222168,4,0,0,0,2,1,0,1
29222176,2,2,0,4,2,1,2,1
29222204,1,1,2,0,2,1,0,1
29282182,2,2,0,0,2,4,0,1
29302234,4,0,0,0,3,1,0,1
29342200,2,2,0,0,2,1,0,1
29342206,1,2,2,0,2,0,0,1
29342236,2,2,0,0,2,4,0,1
29382188,2,2,0,0,2,1,0,1
29382218,4,0,0,0,2,1,0,1
29462178,4,0,0,4,2,1,2,1
29522188,2,2,0,0,2,1,0,1
29522200,4,0,0,0,3,1,0,1
29582204,4,0,0,0,2,1,0,1
29642200,4,2,0,0,3,1,0,1
29662194,4,0,0,4,3,1,2,0
26581768,3,3,2,0,2,4,2,3
26581792,2,2,0,0,2,1,2,1
26601784,4,0,0,4,2,1,2,1
26761768,3,3,2,4,0,4,2,3
26761786,4,0,0,4,2,1,0,1
26841764,3,3,2,4,2,1,2,3
27061758,3,3,2,0,4,1,0,0
27121756,3,3,2,0,4,1,2,1
27201772,4,0,0,0,2,1,0,1
27221750,3,3,2,0,4,1,0,0
27241758,3,3,2,0,4,1,0,0
27281760,4,2,0,0,2,1,0,1
27321748,3,1,2,4,1,1,2,3
27421740,3,3,0,0,1,1,0,0
27421762,1,1,0,0,2,1,0,0
27421780,2,2,0,0,2,1,0,1
27501780,2,2,0,0,2,1,0,1
27541756,2,2,0,0,2,1,0,0
27561764,1,1,0,4,2,1,2,0
27601758,2,2,0,0,2,1,0,1
27641752,2,2,0,0,2,1,2,1
27681762,2,2,0,0,2,1,0,0
27701754,2,2,0,0,2,1,0,0
26702014,2,2,0,0,3,1,0,1
26741986,3,3,2,0,2,1,0,0
26761998,0,0,0,0,3,1,0,1
26762002,3,3,0,0,3,0,0,0
26802028,2,2,0,0,3,1,0,1
26881988,1,1,0,0,3,1,0,1
26942016,4,4,0,0,2,1,0,1
26962018,2,2,0,4,2,1,0,1
27002038,1,1,0,0,2,0,0,0
27102048,2,2,0,0,3,4,0,1
27122062,4,0,0,0,2,1,0,1
27162028,3,1,2,0,1,1,2,3
27242086,4,0,0,0,3,1,0,1
27282018,1,1,0,0,2,1,0,1
27282072,4,0,2,0,3,1,0,1
27282102,2,2,0,0,3,1,0,1
27302020,1,2,0,0,2,1,0,1
27302044,0,4,0,2,3,1,2,1
27362062,4,0,2,0,3,4,0,1
27382028,2,0,2,0,2,1,0,1
27402038,0,4,0,4,3,1,0,1
27402128,2,2,0,0,2,1,0,1
27422082,1,1,0,0,3,1,0,1
27462022,2,0,2,0,3,1,0,0
27462072,2,2,0,4,3,1,0,1
27462138,4,0,0,0,2,1,0,1
27482128,2,2,0,0,2,1,0,1
27522042,1,1,0,4,3,1,0,0
27522096,1,1,2,0,3,2,0,1
27522114,2,2,0,0,2,1,0,1
27542110,3,3,2,0,1,1,0,0
27561988,4,0,0,0,2,1,0,1
27562052,4,0,0,0,3,1,0,1
27562118,2,0,0,0,2,2,0,1
27562136,4,0,0,0,3,2,0,1
27602032,4,4,0,0,3,1,0,1
27602150,2,2,2,4,2,1,2,0
27622062,4,0,0,4,3,1,0,1
27642102,3,3,2,0,4,1,0,1
27642156,0,4,0,0,3,1,0,1
27662020,0,4,0,4,3,1,2,1
27682000,4,0,0,0,3,1,0,1
27722056,4,0,0,4,2,1,2,1
27722128,2,2,2,4,3,4,2,1
27781996,4,0,0,0,3,1,0,1
27782150,4,4,0,4,3,1,0,1
27802116,4,4,2,4,3,1,2,1
27862032,4,0,0,0,2,1,0,1
27862072,0,4,2,4,3,1,2,1
27902146,4,4,2,4,2,1,2,1
27922046,0,4,0,2,2,1,2,1
27922096,4,4,2,4,2,1,2,1
27922124,4,4,0,4,3,1,2,1
28022016,4,0,0,4,3,1,2,1
28022110,4,0,0,0,2,1,0,1
28022134,0,0,0,4,2,1,2,1
28022146,4,0,0,4,2,1,2,1
28042122,4,4,0,0,2,1,0,1
28042126,4,0,0,0,2,1,0,1
28082152,4,0,0,4,3,1,2,0
28102060,0,4,0,2,2,1,2,1
28102114,4,0,0,0,2,1,0,1
28122020,4,0,0,0,2,1,0,1
28142050,0,4,0,2,2,1,2,1
28182018,2,2,0,0,2,1,0,1
28182048,4,0,0,4,2,1,0,1
28182148,4,0,0,0,3,1,0,1
28202116,4,0,2,0,2,4,0,1
28202128,2,2,0,0,2,1,0,1
28222086,4,0,0,4,3,1,2,1
28242028,4,0,0,0,3,1,0,1
28242042,4,0,0,0,2,1,0,1
28262056,4,0,0,4,2,1,2,1
28262080,4,0,0,2,2,1,4,1
28262098,4,4,0,2,2,1,4,1
28282042,2,0,2,0,3,0,0,1
28282118,4,0,0,0,2,1,0,1
28282136,4,4,2,4,2,1,4,1
28302038,2,2,0,0,3,1,0,1
28302110,2,0,2,0,2,1,0,1
28322046,4,0,0,0,2,0,0,1
28362030,2,2,0,4,2,1,2,0
28362076,4,0,0,4,3,1,2,1
28362148,4,0,0,0,2,4,0,1
28382062,4,2,0,0,3,1,0,1
28382100,4,0,0,4,2,1,2,1
28402054,4,0,0,0,2,0,0,1
28422060,2,2,0,4,2,1,2,1
28422114,4,4,0,4,2,4,2,1
28462070,2,2,0,0,2,1,0,1
28502024,2,2,0,0,2,1,0,1
28502140,4,0,0,0,3,1,0,1
28522026,2,2,0,0,3,1,0,1
28522106,4,4,2,4,2,1,4,1
28542018,2,2,0,0,2,1,0,1
28542066,4,0,0,4,3,1,0,1
28562034,1,1,2,4,2,4,2,3
28622044,2,2,0,0,2,1,0,1
28622128,4,0,2,0,2,4,2,1
28642024,2,2,0,0,2,1,0,1
28662074,4,0,0,0,2,1,0,1
28662146,4,0,2,0,2,4,0,1
28682118,4,0,2,0,3,1,0,1
28682136,4,0,2,0,2,4,0,1
28722138,4,0,0,0,2,4,0,1
28742034,2,2,0,0,3,1,0,0
28742088,2,2,0,0,3,1,0,1
28742116,4,0,0,0,2,4,0,1
28742142,4,0,0,0,2,4,0,1
28762036,2,2,0,0,2,1,0,1
28782100,4,4,0,0,2,4,0,1
28782118,2,2,0,0,2,4,0,1
28782132,2,2,2,0,2,4,0,0
28802092,2,0,0,0,2,1,0,1
28822078,4,0,0,4,3,1,2,1
28822118,2,0,0,0,2,4,0,0
28862140,2,2,0,0,2,1,0,1
28882080,2,0,2,4,2,4,2,0
28902084,2,2,0,0,2,1,0,1
28902094,4,0,0,0,2,1,2,1
28902148,2,0,0,0,2,4,0,1
29022110,2,2,0,0,2,1,0,1
29022146,4,2,0,0,2,1,0,1
29042132,4,0,0,0,2,1,0,1
29062134,4,0,0,0,2,1,0,1
26521970,3,3,2,0,2,1,0,3
26581954,3,3,2,0,3,4,0,3
26601978,1,1,2,0,3,1,0,0
26841944,4,0,0,0,2,0,0,1
26881938,4,0,0,0,2,1,0,1
27001936,2,2,0,0,2,1,0,1
27021938,1,1,2,0,2,4,2,0
27101940,2,2,0,0,2,4,0,1
26741814,4,0,0,0,2,4,0,1
26761804,4,0,0,0,3,1,0,1
26761864,4,0,0,0,2,1,0,1
26781816,4,0,0,4,3,1,2,1
26801866,4,0,0,0,3,1,0,1
26821846,2,0,0,0,2,1,0,1
26841826,4,0,0,0,2,1,0,1
26921850,2,2,0,0,2,1,0,1
26921874,2,2,0,0,3,1,0,0
26941804,2,2,0,0,3,1,0,0
26941810,4,0,0,0,3,1,0,1
26961834,2,2,0,0,3,1,0,1
26961996,4,0,0,0,3,1,0,1
27001846,4,0,0,0,3,1,0,1
27001864,4,0,0,0,3,1,0,0
27001882,2,0,0,0,2,4,0,1
27022016,1,1,0,0,3,4,0,1
27041840,4,2,0,0,2,1,0,1
27041876,2,2,0,0,2,1,0,1
27061888,2,2,0,0,3,1,0,1
27061970,2,2,0,0,2,0,0,1
27081828,2,2,0,0,2,1,0,1
27081954,2,2,0,0,2,1,0,1
27101814,2,2,0,0,2,1,0,1
27101892,4,0,0,0,3,1,0,1
27101964,1,2,0,0,2,4,0,1
27122016,3,3,2,0,3,1,0,1
27141834,2,0,0,0,2,1,0,1
27141996,2,1,0,0,2,1,0,1
27161812,1,1,2,0,2,1,0,1
27161970,4,0,0,0,3,1,0,1
27181846,2,2,0,0,2,1,0,1
27181948,4,0,0,0,3,1,0,1
27201962,4,0,0,0,2,1,0,1
27202006,3,3,2,0,2,1,0,0
27221822,2,2,0,0,2,1,0,1
27221858,4,0,0,0,2,1,0,1
27241816,4,0,0,0,2,1,0,1
27241888,2,2,0,0,3,1,0,1
27241916,2,2,0,0,2,1,0,1
27241934,2,2,0,0,3,1,0,1
27241992,3,3,2,0,3,4,0,0
27281838,1,1,0,0,2,0,0,3
27281850,2,2,0,0,2,1,0,1
27281940,2,2,0,0,2,1,0,1
27281982,4,0,0,0,3,1,0,1
27301972,4,0,0,0,2,1,0,1
27301980,4,0,0,0,3,1,0,1
27321784,2,2,0,0,2,1,0,1
27341920,1,1,2,0,3,1,0,1
27341956,2,2,0,0,2,1,0,1
27361828,1,2,2,4,3,1,2,0
27361954,4,0,0,0,3,1,0,1
27381898,2,2,2,0,3,1,0,0
27381902,4,4,0,0,2,1,0,1
27381916,2,0,2,0,3,1,0,1
27381926,1,2,0,0,2,1,0,1
27401804,2,2,0,0,2,1,0,1
27401840,3,3,2,0,2,1,0,0
27421902,3,3,4,0,3,1,0,1
